movie_id,score,rating_count,star_1_count,star_2_count,star_3_count,star_4_count,star_5_count,collect_count,wish_count,comments_count,reviews_count
26199968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,71,1,1
26348616,0.0,24.0,0.0,0.0,0.0,0.0,0.0,36,55,12,1
26273481,7.9,5411.0,30.0,146.0,1188.0,1887.0,1414.0,8628,2719,994,7
26290746,0.0,16.0,0.0,0.0,0.0,0.0,0.0,18,19,12,0
26836814,0.0,18.0,0.0,0.0,0.0,0.0,0.0,22,24,7,0
26587772,4.8,960.0,104.0,281.0,261.0,37.0,17.0,1156,347,243,3
26348600,5.0,605.0,58.0,176.0,179.0,35.0,12.0,723,233,170,2
26425578,6.3,80.0,7.0,9.0,23.0,13.0,10.0,104,143,28,1
26348564,8.8,892.0,4.0,6.0,78.0,240.0,401.0,1093,357,132,0
26587860,0.0,12.0,0.0,0.0,0.0,0.0,0.0,18,5,3,0
26731894,5.6,91.0,6.0,20.0,33.0,9.0,4.0,111,57,27,0
26836817,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6,1,1,1
26335321,0.0,10.0,0.0,0.0,0.0,0.0,0.0,16,8,4,0
26564734,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3,9,2,0
26587865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,0,0
26335320,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5,3,0,0
26389640,0.0,41.0,0.0,0.0,0.0,0.0,0.0,51,57,13,0
26290392,6.1,75.0,3.0,11.0,34.0,17.0,2.0,92,68,31,0
26836687,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8,1,3,0
25969201,8.2,12861.0,41.0,154.0,1673.0,4555.0,3270.0,15279,17513,3646,45
26675586,7.8,388.0,9.0,10.0,70.0,119.0,91.0,466,316,115,0
25826575,6.4,69.0,5.0,4.0,23.0,12.0,6.0,90,140,41,0
25826661,5.7,1446.0,98.0,248.0,441.0,177.0,65.0,1668,529,432,5
26613028,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,6,0,0
26675685,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11,5,4,0
24872023,5.3,25154.0,1772.0,6291.0,8624.0,2069.0,718.0,38737,6462,6299,39
26675683,8.9,142.0,2.0,0.0,7.0,34.0,61.0,180,52,41,0
26675994,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7,2,1,0
26335070,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6,8,1,0
26291348,8.3,125.0,2.0,2.0,20.0,35.0,45.0,178,277,19,0
25827381,5.2,61.0,5.0,8.0,15.0,1.0,2.0,74,28,10,0
26334897,0.0,10.0,0.0,0.0,0.0,0.0,0.0,15,12,8,0
26637918,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3,22,1,0
26315236,8.3,169.0,3.0,4.0,15.0,45.0,49.0,204,130,22,0
26637907,0.0,8.0,0.0,0.0,0.0,0.0,0.0,9,20,1,0
26383511,7.6,1182.0,69.0,39.0,185.0,332.0,289.0,1340,200,431,8
26838044,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
24868251,7.1,2152.0,14.0,78.0,690.0,584.0,200.0,2685,5049,734,7
26838204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
26314689,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6,2,2,0
25966085,7.5,143520.0,752.0,3797.0,36767.0,58986.0,17489.0,178171,61709,36784,1040
26348787,8.4,1198.0,4.0,17.0,152.0,353.0,397.0,1459,357,278,0
26596357,8.3,358.0,7.0,8.0,32.0,104.0,115.0,427,501,150,9
26292254,5.5,118.0,6.0,13.0,16.0,5.0,4.0,139,29,30,11
26676378,0.0,19.0,0.0,0.0,0.0,0.0,0.0,21,20,3,3
26425482,5.0,677.0,72.0,180.0,207.0,38.0,10.0,810,148,203,1
26315237,8.3,101.0,3.0,1.0,6.0,35.0,27.0,128,90,18,1
26613056,6.9,105.0,2.0,4.0,38.0,21.0,11.0,128,45,27,0
25827399,5.4,4786.0,256.0,1062.0,1804.0,344.0,107.0,5722,744,1190,4
26291399,7.1,278.0,7.0,12.0,66.0,74.0,28.0,387,386,88,1
26564953,4.2,198.0,61.0,25.0,12.0,5.0,16.0,223,3445,97,7
26365374,5.6,633.0,43.0,36.0,59.0,30.0,26.0,684,649,159,88
26651413,4.5,143.0,27.0,2.0,0.0,1.0,12.0,145,49,101,0
5150979,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3,1,0
26587771,0.0,24.0,0.0,0.0,0.0,0.0,0.0,31,9,5,1
26638503,6.7,911.0,16.0,109.0,338.0,215.0,98.0,1024,795,326,5
26638299,0.0,7.0,0.0,0.0,0.0,0.0,0.0,10,5,3,0
26651419,0.0,34.0,0.0,0.0,0.0,0.0,0.0,43,16,14,0
26322993,2.4,107.0,75.0,1.0,1.0,0.0,3.0,121,9,28,0
26334990,6.7,378.0,10.0,39.0,114.0,63.0,43.0,454,172,91,8
26638234,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7,1,2,0
26257310,5.2,669.0,59.0,148.0,171.0,57.0,15.0,799,179,229,6
26375382,0.0,19.0,0.0,0.0,0.0,0.0,0.0,29,11,4,0
26289190,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10,24,0,0
26631410,0.0,13.0,0.0,0.0,0.0,0.0,0.0,13,7,3,0
26289126,6.0,36224.0,1209.0,5332.0,13996.0,4845.0,1414.0,57273,5696,9468,187
27201185,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0
30207676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
26633688,3.0,178.0,98.0,29.0,9.0,4.0,3.0,212,86,57,1
20507022,5.0,1133.0,120.0,311.0,270.0,60.0,39.0,1362,411,281,5
26639396,2.7,115.0,71.0,6.0,3.0,1.0,4.0,154,242,40,2
26630732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0,0
26644316,3.4,224.0,74.0,20.0,11.0,2.0,9.0,257,406,83,2
10482421,5.9,2121.0,100.0,345.0,761.0,262.0,108.0,2440,1312,545,11
26647367,5.4,84.0,6.0,16.0,39.0,7.0,0.0,99,12,21,0
30210300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
20514947,7.6,102228.0,552.0,2732.0,24911.0,40350.0,15191.0,131413,71895,29381,550
26631584,0.0,35.0,0.0,0.0,0.0,0.0,0.0,41,61,10,0
26617463,0.0,13.0,0.0,0.0,0.0,0.0,0.0,16,4,2,0
26649166,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9,3,2,0
26612596,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7,9,0,0
26612296,6.6,772.0,11.0,63.0,283.0,145.0,47.0,939,179,223,3
26963265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
3075329,7.4,5461.0,24.0,141.0,1646.0,1871.0,626.0,7522,4084,1618,39
26612518,6.3,72.0,4.0,7.0,28.0,14.0,5.0,97,47,29,1
27204906,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3,1,1,0
26962612,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
26615964,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5,2,2,0
26961996,6.5,82.0,0.0,7.0,41.0,11.0,6.0,95,71,29,0
26289756,4.3,105.0,22.0,25.0,18.0,5.0,2.0,142,167,23,0
26614395,2.4,234.0,134.0,16.0,4.0,2.0,1.0,256,56,63,3
26615495,6.5,181.0,9.0,12.0,56.0,26.0,18.0,219,71,72,5
25889535,7.5,131.0,1.0,3.0,41.0,32.0,23.0,155,56,23,0
26615860,4.2,556.0,94.0,106.0,56.0,14.0,13.0,852,4735,175,1
26615886,4.5,586.0,84.0,115.0,77.0,15.0,18.0,879,3650,168,2
25886314,6.1,639.0,22.0,91.0,248.0,106.0,27.0,761,670,180,6
26648631,0.0,13.0,0.0,0.0,0.0,0.0,0.0,27,9,6,0
25924030,6.6,143.0,2.0,16.0,32.0,35.0,7.0,170,39,34,0
30224737,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4,1,2,0
26953186,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0
26952978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
30373851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
30224732,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1,1,0
30224733,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1,1,0
30224736,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5,2,1,0
26951916,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,12,1,0
26662187,0.0,35.0,0.0,0.0,0.0,0.0,0.0,52,126,16,0
10466836,6.2,11963.0,205.0,1575.0,5465.0,1763.0,500.0,17774,7240,3057,36
21263664,6.5,22987.0,245.0,2104.0,10004.0,4413.0,1119.0,28763,5458,6167,62
26667648,6.1,151.0,11.0,22.0,53.0,17.0,16.0,177,88,43,0
26951759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
26674679,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0
21318498,6.0,961.0,37.0,155.0,333.0,149.0,49.0,1143,475,272,5
10465116,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7,13,1,0
26665451,0.0,48.0,0.0,0.0,0.0,0.0,0.0,62,151,29,0
30210382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0
26649908,0.0,32.0,0.0,0.0,0.0,0.0,0.0,37,9,15,0
26649584,0.0,22.0,0.0,0.0,0.0,0.0,0.0,30,11,6,0
26651006,3.4,100.0,37.0,21.0,5.0,3.0,2.0,122,30,36,1
26288054,6.5,625.0,8.0,59.0,226.0,115.0,32.0,776,536,152,4
26652193,0.0,19.0,0.0,0.0,0.0,0.0,0.0,25,63,6,0
26654422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0
11808948,7.5,32994.0,280.0,1348.0,8946.0,10269.0,5538.0,62073,12089,8002,56
11776289,6.0,49150.0,2376.0,7478.0,16633.0,7484.0,2130.0,74542,7284,13703,325
26656839,2.9,112.0,61.0,12.0,3.0,3.0,2.0,134,136,41,1
26656896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
26954788,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,3,2,0
26657862,4.2,261.0,61.0,37.0,26.0,8.0,10.0,291,506,96,4
26658847,3.8,127.0,44.0,15.0,6.0,4.0,8.0,141,107,66,1
26287395,3.8,288.0,77.0,64.0,29.0,10.0,4.0,356,679,99,1
26287799,2.7,74.0,36.0,11.0,4.0,0.0,0.0,90,20,24,1
26611784,4.5,75.0,17.0,9.0,5.0,4.0,5.0,88,72,18,0
30199585,6.5,64.0,1.0,9.0,25.0,13.0,6.0,79,18,16,0
26581456,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6,6,1,0
26541459,4.6,102.0,13.0,26.0,24.0,4.0,1.0,129,19,24,0
26575843,0.0,31.0,0.0,0.0,0.0,0.0,0.0,37,37,10,1
26575839,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3,4,1,0
25911970,5.5,1672.0,115.0,355.0,560.0,149.0,55.0,1973,603,445,9
10533007,6.2,40.0,3.0,7.0,9.0,10.0,3.0,50,54,18,0
26580903,0.0,7.0,0.0,0.0,0.0,0.0,0.0,9,21,3,0
25908598,5.6,376.0,27.0,73.0,114.0,36.0,16.0,464,73,97,4
11540651,7.3,35308.0,147.0,1228.0,10323.0,11950.0,4031.0,43842,19877,9179,155
26582762,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0
25907088,5.1,2335.0,275.0,468.0,638.0,161.0,60.0,3718,2001,784,45
26589263,7.3,383.0,4.0,13.0,105.0,136.0,42.0,443,220,123,1
33451785,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
20472738,6.1,9604.0,116.0,502.0,1403.0,605.0,133.0,14655,3020,3217,158
3071604,8.3,165622.0,281.0,1671.0,23232.0,69017.0,45760.0,224708,108088,44556,752
6053684,5.9,3568.0,126.0,576.0,1436.0,400.0,116.0,4187,2455,846,11
6048838,7.5,2732.0,31.0,109.0,577.0,926.0,400.0,3336,6931,1040,10
26606901,4.0,138.0,36.0,35.0,21.0,4.0,3.0,175,42,41,2
30162578,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2,1,1,0
26438657,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5,8,1,0
10546665,6.1,2143.0,39.0,281.0,871.0,332.0,60.0,2601,1491,595,15
26291824,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4,10,1,0
26440842,4.2,52.0,10.0,15.0,7.0,0.0,2.0,59,7,18,0
26454540,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6,1,1,0
30159475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0
6048694,0.0,38.0,0.0,0.0,0.0,0.0,0.0,41,11,21,1
25917916,0.0,16.0,0.0,0.0,0.0,0.0,0.0,19,13,6,0
30166788,0.0,11.0,0.0,0.0,0.0,0.0,0.0,12,3,3,0
30162576,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0
26472854,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3,5,1,0
27073124,0.0,10.0,0.0,0.0,0.0,0.0,0.0,20,8,9,0
26474304,5.3,105.0,10.0,23.0,32.0,7.0,4.0,134,217,32,0
26974294,0.0,7.0,0.0,0.0,0.0,0.0,0.0,12,8,6,0
27129573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
30183675,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0
26968485,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0
26602932,0.0,13.0,0.0,0.0,0.0,0.0,0.0,15,2,6,0
30192249,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2,1,2,0
27125687,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5,1,2,0
30192336,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,7,0,0
26600425,6.8,343.0,5.0,38.0,126.0,95.0,32.0,408,501,113,0
26602413,0.0,10.0,0.0,0.0,0.0,0.0,0.0,23,10,9,0
26600943,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2,1,1,0
25890936,4.2,58.0,17.0,7.0,5.0,3.0,3.0,63,58,23,0
25903812,6.3,2069.0,39.0,222.0,891.0,330.0,109.0,2447,469,438,6
26603634,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6,12,2,0
30196818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,0
26603998,6.8,91.0,0.0,8.0,33.0,27.0,6.0,105,141,38,1
26140405,7.6,31813.0,117.0,689.0,7167.0,12194.0,4228.0,37743,14781,10925,168
26149597,5.8,367.0,22.0,65.0,146.0,48.0,19.0,429,267,124,4
26606017,0.0,33.0,0.0,0.0,0.0,0.0,0.0,41,78,9,0
26607550,4.9,68.0,10.0,15.0,10.0,5.0,3.0,82,34,25,1
30192245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
26599783,0.0,30.0,0.0,0.0,0.0,0.0,0.0,37,16,12,0
26599634,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6,33,0,0
26599107,6.6,591.0,6.0,41.0,289.0,127.0,42.0,807,253,180,3
26594654,0.0,24.0,0.0,0.0,0.0,0.0,0.0,27,50,8,0
30185702,0.0,27.0,0.0,0.0,0.0,0.0,0.0,33,37,6,0
27127077,0.0,5.0,0.0,0.0,0.0,0.0,0.0,9,1,4,0
26596854,0.0,14.0,0.0,0.0,0.0,0.0,0.0,20,2,5,0
26597724,3.5,89.0,34.0,16.0,6.0,4.0,2.0,104,43,25,1
25900248,7.2,8228.0,34.0,298.0,2858.0,2630.0,764.0,11611,6329,1820,34
26966733,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5,1,2,0
26966693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0
26598820,0.0,17.0,0.0,0.0,0.0,0.0,0.0,28,23,6,0
26598823,0.0,13.0,0.0,0.0,0.0,0.0,0.0,15,21,7,0
26598868,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5,39,1,0
25894896,5.8,73.0,4.0,15.0,21.0,7.0,5.0,81,21,19,2
30190654,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4,21,1,0
26598990,2.3,141.0,87.0,2.0,1.0,0.0,2.0,156,112,54,0
25873016,7.3,845.0,4.0,28.0,283.0,314.0,107.0,1127,841,285,6
27078330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0
21830996,4.0,161.0,46.0,38.0,25.0,5.0,3.0,184,125,34,1
27099584,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
27099577,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
27114221,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7,1,1,0
26245038,0.0,16.0,0.0,0.0,0.0,0.0,0.0,17,35,9,0
26927684,0.0,21.0,0.0,0.0,0.0,0.0,0.0,24,8,5,0
26927523,6.3,247.0,4.0,36.0,102.0,40.0,19.0,280,191,94,1
25835393,4.1,241.0,49.0,80.0,39.0,4.0,4.0,273,39,66,0
26252196,7.7,8337.0,28.0,228.0,1928.0,2938.0,1407.0,10544,8776,2375,44
27114223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,0
27089424,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0
26842487,0.0,35.0,0.0,0.0,0.0,0.0,0.0,38,8,12,0
26844233,0.0,47.0,0.0,0.0,0.0,0.0,0.0,50,22,12,0
27113482,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
26850094,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,3,2,0
6878457,5.5,630.0,38.0,49.0,75.0,25.0,25.0,699,1174,323,12
26925535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
26928831,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4,2,1,0
27089309,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,49,0,0
26800183,0.0,24.0,0.0,0.0,0.0,0.0,0.0,31,28,11,0
26813135,0.0,26.0,0.0,0.0,0.0,0.0,0.0,30,3,11,1
26933259,0.0,46.0,0.0,0.0,0.0,0.0,0.0,55,9,18,0
6966617,5.9,4991.0,339.0,925.0,1435.0,716.0,384.0,6125,13052,1902,40
21442760,7.3,11047.0,80.0,485.0,3254.0,3269.0,1573.0,14309,11385,3229,55
27114218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0
21447058,6.5,5837.0,132.0,619.0,2200.0,1160.0,463.0,8135,1782,1823,21
26235257,8.7,2747.0,10.0,17.0,243.0,975.0,1061.0,3289,1183,465,1
26809208,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3,3,3,0
1972724,7.3,17200.0,167.0,621.0,4707.0,6084.0,1955.0,22068,18700,4532,120
30294901,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2,2,0
27089307,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,29,0,0
26824606,0.0,10.0,0.0,0.0,0.0,0.0,0.0,13,6,3,0
30304403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0
25829574,6.7,137.0,2.0,7.0,51.0,37.0,4.0,188,380,48,0
30304420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
27092507,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6,69,0,0
26253726,7.5,321.0,2.0,10.0,71.0,84.0,45.0,402,645,98,0
27112688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0
6874433,5.9,895.0,26.0,145.0,350.0,99.0,28.0,1067,307,244,1
26892043,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,3,0,0
6874051,6.0,2991.0,94.0,473.0,1149.0,438.0,140.0,4286,2606,855,20
26924761,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0
27092515,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0
6873851,4.9,5191.0,551.0,1585.0,1436.0,282.0,121.0,7228,1018,1255,8
25804771,5.3,101.0,8.0,17.0,28.0,4.0,4.0,121,33,28,2
6873832,4.8,419.0,43.0,114.0,89.0,26.0,6.0,515,175,67,1
26281093,7.3,346.0,3.0,17.0,96.0,114.0,44.0,587,302,95,0
26919090,0.0,9.0,0.0,0.0,0.0,0.0,0.0,10,13,4,0
26923063,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0
26877426,0.0,10.0,0.0,0.0,0.0,0.0,0.0,14,7,4,0
25821620,6.9,1026.0,17.0,56.0,307.0,234.0,91.0,1354,609,305,7
26854467,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0
26924751,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7,66,1,0
26854285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
26866009,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8,1,2,0
30307244,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6,2,2,0
21937436,5.6,305.0,17.0,62.0,90.0,25.0,16.0,379,232,109,3
6875946,3.8,172.0,45.0,40.0,25.0,2.0,1.0,193,28,46,2
26924345,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
26876128,0.0,7.0,0.0,0.0,0.0,0.0,0.0,9,6,3,0
26924133,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6,3,2,0
26924129,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7,0,2,0
21943062,5.2,5854.0,653.0,982.0,1192.0,395.0,253.0,9680,1332,1960,64
26923142,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0
27091362,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5,1,2,0
26923096,0.0,53.0,0.0,0.0,0.0,0.0,0.0,82,308,11,0
26285249,0.0,21.0,0.0,0.0,0.0,0.0,0.0,33,42,8,0
6984059,2.7,297.0,154.0,28.0,8.0,3.0,3.0,353,62,101,3
25872318,6.0,1334.0,34.0,166.0,536.0,175.0,38.0,1602,640,350,6
26708349,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,1,0
26946345,0.0,12.0,0.0,0.0,0.0,0.0,0.0,13,69,4,2
26692673,0.0,11.0,0.0,0.0,0.0,0.0,0.0,17,25,5,0
26693897,0.0,25.0,0.0,0.0,0.0,0.0,0.0,30,59,6,0
26693909,4.3,62.0,12.0,8.0,6.0,1.0,3.0,83,244,33,2
26698398,9.1,189.0,2.0,1.0,6.0,46.0,99.0,255,111,32,0
26698408,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6,5,2,0
27168139,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0
26710636,6.5,164.0,4.0,19.0,59.0,34.0,12.0,207,144,56,2
30242186,0.0,44.0,0.0,0.0,0.0,0.0,0.0,53,16,9,0
26711547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0
26177186,6.3,403.0,9.0,53.0,163.0,63.0,29.0,480,132,108,8
25866213,6.5,666.0,10.0,59.0,278.0,127.0,42.0,829,373,209,3
26942883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
26718742,0.0,24.0,0.0,0.0,0.0,0.0,0.0,37,21,14,0
26942850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0
26942866,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6,2,1,0
30244153,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0
26687239,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6,4,2,0
26680842,4.9,87.0,20.0,11.0,14.0,5.0,7.0,92,56,28,0
26671003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,5,0,0
27079324,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3,4,0,0
26673393,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9,4,2,0
21323277,7.3,3722.0,80.0,248.0,856.0,1083.0,597.0,5015,8186,1469,29
30232367,0.0,10.0,0.0,0.0,0.0,0.0,0.0,18,2,1,0
27191363,0.0,6.0,0.0,0.0,0.0,0.0,0.0,7,0,2,0
26680643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
26948470,4.8,175.0,27.0,28.0,32.0,9.0,6.0,218,356,90,3
26682312,8.2,5094.0,12.0,52.0,794.0,1852.0,1338.0,6451,531,628,1
26682281,8.1,229.0,3.0,1.0,44.0,81.0,65.0,329,47,39,1
26684521,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5,17,1,0
26685322,2.6,152.0,108.0,9.0,1.0,0.0,6.0,171,37,64,1
26686232,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4,2,2,0
26686254,0.0,29.0,0.0,0.0,0.0,0.0,0.0,31,17,9,2
25865040,5.8,222.0,9.0,46.0,77.0,30.0,8.0,295,463,81,0
26287115,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2,46,0,0
26720617,6.9,183.0,5.0,18.0,48.0,44.0,23.0,228,443,59,0
26769309,0.0,32.0,0.0,0.0,0.0,0.0,0.0,40,8,10,0
26754916,0.0,31.0,0.0,0.0,0.0,0.0,0.0,37,9,5,1
26754915,0.0,20.0,0.0,0.0,0.0,0.0,0.0,24,6,2,0
26936014,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4,0,2,0
26935512,0.0,11.0,0.0,0.0,0.0,0.0,0.0,20,3,6,1
26935497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
30273152,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0
26767313,7.2,274.0,1.0,13.0,76.0,107.0,17.0,310,177,78,1
30277046,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3,1,2,0
26720898,0.0,25.0,0.0,0.0,0.0,0.0,0.0,33,87,9,1
30305556,0.0,15.0,0.0,0.0,0.0,0.0,0.0,23,61,11,0
25855938,6.3,160.0,4.0,17.0,72.0,24.0,10.0,445,279,49,1
27133344,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4,1,1,0
7003416,4.5,46127.0,9147.0,12590.0,9718.0,2152.0,1082.0,86529,5708,16338,143
30286055,0.0,12.0,0.0,0.0,0.0,0.0,0.0,16,5,5,0
3104205,5.8,4914.0,180.0,1004.0,1892.0,552.0,193.0,6210,2357,1399,17
27145215,0.0,8.0,0.0,0.0,0.0,0.0,0.0,9,3,2,0
26936015,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8,149,0,0
26937832,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0
26756119,5.8,555.0,9.0,34.0,63.0,19.0,9.0,628,614,195,5
26720747,4.3,103.0,26.0,21.0,25.0,4.0,2.0,128,119,29,1
26942580,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3,1,0
26287034,7.5,1550.0,13.0,35.0,365.0,487.0,213.0,1831,2059,422,6
3097547,0.0,9.0,0.0,0.0,0.0,0.0,0.0,12,23,1,0
21350948,6.3,675.0,14.0,62.0,260.0,104.0,31.0,809,344,182,4
30262229,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3,0,0
10047547,6.4,104587.0,3022.0,12752.0,43993.0,20296.0,7652.0,227102,13487,21491,331
21350962,6.1,21685.0,684.0,3346.0,8833.0,3352.0,1083.0,45376,5068,4379,36
26729837,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3,0,0
30265982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
